https://encyklopedie.biooo.cz/vyhledat-slozeni/pothos-repens/,Pothos Repens,"Flagellaria repens, Pothos loureiroi, Pothos terminalis","Pothos repens je popínavá rostlina, která se řadí do čeledi áronovité ( ). Roste tropických lesech v oblasti Číny (zejména jižní oblast), Laosu a Vietnamu. Jedná se o stálezelenou rostlinu, která dorůstá do výšky 8 až 15 metrů. Má jednoduché střídavé listy a kvete zářivě žlutými květy, které se následně přeměňují na bobule. Extrakt z rostliny je údajně možné využít v alternativní medicíně, kde léčí lokální poranění. Existuje výzkum, který se zabývá, možností, že by tato rostlina mohla napomoci s léčbou hyperplazie prostaty. Nejsou záznamy o škodlivosti této rostliny při jejím lokálním použití."
https://encyklopedie.biooo.cz/vyhledat-slozeni/portia-tree-thespesia-populnea/,Portia Tree (Thespesia Populnea),"Portia tree, Pacific Rosewood, Suriya (Sinhala), Poovarasu, Plaksa, Sea side Mahoe, Indian Tulip tree, Scarlet Bell tree, Flame of the forest,Fountain tree.","Portia tree je rychle rostoucí stálezelený strom pocházející pravděpodobně z Indie. Na Havaji se mu říká strom milo. Dosahuje výše šesti až deseti metrů. Jeho žluté lístky s hnědým nebo fialovým středem mají tvar zvonečku. Roste v lesích nízkého porostu se sušší zeminou. Ačkoli byl v minulosti velmi četným stromem v oblasti Francouzské Polynésie a Mikronésie, dnes se v těchto oblastech vyskytuje stále méně. Můžeme ho také najít v tropické Africe a široce je rozšířen v národním parku Eravikulam v Indii. Díky své košaté koruně s mnoha lístky poskytující stín byl vysazován kolem domů a chrámů. Byl zde považován za spirituálního prostředníka mezi modlícím se a vyšší mocí. Roste převážně v pobřežních oblastech, ve vnitrozemí pak téměř vůbec. Kůra stromu se využívá pro své diuretické účinky a jeho mladá zelená kůra se žvýká pro své afrodiziakální účinky. Mladé lístky, květy a plody stromu jsou jedlé, mohou se jíst syrové nebo se vaří. Z listů se vaří odvar, který se užívá jako podpora trávení, při úplavici, revmatismu, kašli a horečce. Žlutý extrakt z mladých plodů se používá při kousnutí hmyzem, migréně i při kapavce. V Indii se jeho kůra používá k léčbě kožních problémů a hemoroidů. Části stromu se zpracovávají při výrobě gumy a oleje. Ze dřeva se vyrábí misky, pádla a další oblé objekty."
https://encyklopedie.biooo.cz/vyhledat-slozeni/porphyridium-cruentum/,Porphyridium Cruentum,Porphyridium purpureum,"Porphyridium cruentum je druh červené řasy z čeledi Porphyridiophyceae. Vyskytuje se v pobřežních oblastech různých moří, ale může růst i ve vlhkých půdách, v blízkosti vodních ploch. Řasa obsahuje velké množství aktivních látek jako je například zeaxanthin, fykoerythrin či vzácné sulfatované polysacharidy. Hlavní uplatnění Porphyridium cruentum je v současnosti v produktech proti stárnutí a krémech na ochranu pokožky. Speciální kombinace vitamínů, antioxidantů a pigmentů nabízí pokožce ochranu před škodlivými vnějšími vlivy. Barevné pigmenty z řasy se používají nejen v dekorativní kosmetice, ale také aktivně přispívají k pružnosti pokožky. Má regenerační účinek na pokožku a dodává jí živiny, které mohou pomoci redukovat vrásky a pleť vypadá celkově mladší. Kromě toho se někdy používá jako přísada do krmiv pro zvířata v akvaristice. Nejsou záznamy o tom, že by použití této řasy v kosmetice bylo jakkoliv nebezpečné."
https://encyklopedie.biooo.cz/vyhledat-slozeni/porphyra-umbilicalis-/,Porphyra Umbilicalis ,,"Porphyra Umbilicalis je červená až purpurová řasa, která se nachází v oceánech na břehu oblasti na hrubých skalách. Jedná se o nejrozšířenější mořskou řasu na světě. V kosmetice se považuje za vysoce účinnou při ochraně pokožky před slunečním zářením, protože produkuje látky, jejichž filtrační schopnost je podobná jako u syntetických UV-A opalovacích prostředků, a při stárnutí pokožky. Pomáhá proti ztrátě elasticity, suchosti a změnám pigmentace (pigmentové skvrny, pihy).  Má silné antioxidační vlastnosti."
https://encyklopedie.biooo.cz/vyhledat-slozeni/pornatka-kokosova-poria-cocos/,Pórnatka kokosová (Poria cocos),"Fu-ling, Matsuhodo, Wolfiporia extensa","Pórnatka kokosová, latinsky Wolfiporia extensa, anglicky Poria cocos, je dřevokazná houba. Roste v kořenech jehličnanů (nejčastěji borovic), které rozkládá. Pod zemí vytváří velké shluky podhoubí, sklerocia, ve tvaru kokosového ořechu. Podle toho získala houba své jméno. Jejich vnitřek tvoří bílá, mírně nasládlá, dužnina a houba v nich přežívá nepříznivé podmínky. Pórnatka se vyskytuje v teplých oblastech Číny, Japonska a téměř celé Ameriky. V Číně je známa již z období 400 př.n.l., kdy byla konzumována jako omlazující a životodárná potravina. Patří mezi nejstarší léčivé a velmi respektované prostředky tradiční čínské medicíny. V Americe získala přezdívku “americké brambory” nebo “indiánský chléb”, protože američtí Indiáni z ní v době hladu připravovali jakési chlebové placky. Obsahuje řadu aktivních látek, včetně všech osmi esenciálních aminokyselin, polysacharidů, minerálů a vitaminů skupiny B. Moderní výzkumy prokazují protizánětlivé, protinádorové, antimutagenní a imunostimulační účinky. Zvyšuje aktivitu prostředků podávaných při chemoterapii. Jako diuretikum pomáhá odvádět otoky a podporuje funkci močového měchýře. Snižuje hladinu cukru v krvi, podporuje trávení a správnou činnost sleziny. Sedativní účinek pórnatky podporuje hluboký a kvalitní spánek, bojuje proti stresu, nervozitě a vyčerpanosti. Extrakt ze sklerocia pórnatky kokosové se využívá v kosmetických přípravcích. Hydratuje, zklidňuje a vyživuje pokožku. Má antimikrobiální a antioxidační vlastnosti, působí proti stárnutí. Léčí kuperózu, lupénku a jiná zánětlivá kožní onemocnění. Pórnatka nabízí ochranu před škodlivými vlivy prostředí a je vhodná pro všechny typy pleti. Nejsou známy žádné vedlejší nebo nežádoucí účinky."
https://encyklopedie.biooo.cz/vyhledat-slozeni/popenec-brectanovity-glechoma-hederacea/,Popenec břečťanovitý (Glechoma hederacea),"břečťan zemský, kočičí noha, zádušník","Popenec břečťanovitý je bylinka, která roste v Evropě a Asii, a to od nížin až do 700 m n. m. Má ráda vlhčí půdy a prostředí lesů, její plazivé oddenky dosahují až 50 centimetrů a v době květu ji zdobí drobné, světle modré až fialové kvítky. Popenec využívaly již naše prababičky, a to nejen jako léčivku, ale také jako přísadu do jídel nebo prostředek péče o pleť. Pro fytoterapeutické účinky se využívá zejména nať bohatá na hořčiny, flavonoidy a třísloviny, která je předmětem sběru od dubna do července. Popenec má výborné protizánětlivé a dezinfekční účinky (zejména na trávicí a zažívací ústrojí), usnadňuje rozpouštění a vykašlávání hlenů při potížích horních cest dýchacích a působí proti průjmům. Působí příznivě na močové ústrojí či žlučník. Popenec se využívá také v péči o pokožku celého těla. Je vhodný při výskytu vyrážek i ekzémů a osvědčil se i při křečových žilách. Přidává se také do pleťové kosmetiky, kde působí tonizačně, má zklidňující účinky a pomáhá lehce stahovat póry."
https://encyklopedie.biooo.cz/vyhledat-slozeni/pomerancovnik-sladky-citrus-aurantium-var-dulcis/,Pomerančovník sladký (Citrus aurantium var. dulcis),"portugalský pomeranč, citroník sladký","Pomerančovník sladký je nejvíce pěstovaným zástupcem rodu citrusů. Jedná se o stálezelený strom někdy i keř z čeledi routovitých (Rutaceae). Je o něco menší než jeho původní hořká varianta. Pomerančovník sladký má středně velké, tmavě zelené listy, dlouhé trny a bílé silně aromatické květy. Jedlé plody jsou sladké. Pochází pravděpodobně z jižní či jihovýchodní Asie (Čína, Vietnam), v dnešní době se pěstuje prakticky v celé oblasti subtropického pásma. Nejvíce se mu daří v jižní Brazílii. Dalšími významnými dodavateli jsou USA a v Evropě Španělsko. Sladký pomeranč obsahuje silice, limonen, myrcen, alfa pinen, alifatické aldehydy, sacharidy, vlákninu, minerální látky, zejména draslík a vápník. Dalšími složkami jsou flavonoidy, vitaminy A, B, C, pektin, kyselina citronová a další látky. Ze slupek pomeranče sladkého se za studena lisuje éterický olej. Neměl by se používat vnitřně ani neředěný přímo na pokožku. Je nutné chránit oči a sliznice. Éterický olej může zvyšovat fotosenzibilitu. Sladký pomeranč je určen především ke konzumaci a k výrobě pomerančové šťávy. Pomeranče příznivě ovlivňují střevní peristaltiku, zlepšují trávení, zmírňují nevolnost a plynatost. Jsou velmi přínosné při aktivaci svalové činnosti a jako prevence proti kardiovaskulárním onemocněním. Nedráždivý a netoxický esenciální olej ze sladkého pomeranče je výborným přírodním antidepresivem, eliminuje stres, dobře působí při úzkosti, smutku, nervozitě, popř. při nespavosti, též posiluje srdeční činnost. Má antiseptické, protizánětlivé a čisticí účinky. Je využíván jako součást kosmetických přípravků k ošetření unavené či rozpraskané pokožky a na celulitidu. Působí také na mastnou a aknózní pleť, snižuje tvorbu lupů. Éterický olej z pomeranče se hojně používá v aromaterapii pro své účinky na nervovou a zažívací soustavu. Pár kapek lze použít s vodou do aromalampy nebo k přímé inhalaci. Je jedním z hlavních protikřečových olejů, který ulevuje při žaludeční nevolnosti a podporuje vylučování žluči. Velmi dobře se hodí pro děti a těhotné ženy. Má vyšší harmonizační účinek než pomeranč hořký. Hodí se též do sauny, osvěžuje vzduch. Olej ze sladkého pomeranče se používá jako ochucovadlo jídel a nápojů, kvůli své vůni se přidává do parfémů. Využívají se i jeho vonné květy. Používá se při výrobě insekticidů a čistících prostředků. Kromě toho představuje základní surovinu pro získání přírodního limonenu."
https://encyklopedie.biooo.cz/vyhledat-slozeni/pomerancovnik-horky-citrus-aurantium-var-amara/,Pomerančovník hořký (Citrus aurantium var. amara),"Pomeranč, divoký pomeranč, hořký pomeranč, bigaradie, citroník hořký, bitter orange, bitter orange peel, kijitsu, zhi shi, naranja, Orange Amére, neroli oil, laranja-amarga","Pomerančovník hořký je trvale zelený strom z čeledi routovitých (Rutaceae) dorůstající do max. výšky 10 m. Má šedohnědou kůru, oválné tmavě zelené listy a bílé květy. Kvete od května do června. Plod je oválný, tmavší a pevnější než klasický sladký pomeranč. Slupka plodu má hořkou a trpkou chuť. Pomerančovník hořký je doma patrně v jihovýchodní Asii, odkud se rozšířil přes Asii až do Evropy. Dnes se pěstuje v tropických a subtropických oblastech, v Karibiku, Izraeli, ale nejvíce v jižní Evropě, ve Španělsku a Portugalsku. Využívají se listy, výhonky, květy a oplodí (slupky plodů). Pomerančovník hořký obsahuje alkaloidy synefrin, octopamin, tyramin, hordemin aj., silice, polysacharidy, hořké flavonoidní glykosidy, např. aurantiamarin, hesperidin, flavanony (neohesperidin, naringin), narkotin, nobiletin, aldehydy, kumariny, aminokyseliny, minerály, pektin, karotenoidy, vitaminy A, B1, C, organické kyseliny a další látky. Z hořkého pomeranče se připravuje nálev, vodný odvar, tinktura, esenciální olej se destiluje z listů, výhonků i slupek. Nedoporučuje se těhotným a kojícím ženám. Kvůli možnému ovlivnění užívaných léků je třeba využití hořkého pomeranče konzultovat s lékařem. Éterický olej může zvyšovat fotosenzibilitu. Kvůli obsahové látce synefrin v oplodí divokého pomeranče, jež je podobný adrenalinu a efedrinu, působí na všechny tkáně vč. tukových, na srdce a krevní tlak. Nemá však takové nežádoucí účinky jako efedrin. Synefrin napomáhá odbourávání tuků, snižování hmotnosti a organismu dodává energii, zvyšuje fyzický výkon. Zároveň působí relaxačně, proti depresím a může ovlivnit kvalitu spánku. Divoký pomeranč zvyšuje odolnost cévních stěn a snižuje propustnost krevních vlásečnic. Dále uvolňuje křeče hladkého svalstva, podporuje trávení. Čaj z pomerančovníku hořkého se v oblasti přírodní medicíny využívá k detoxikaci a celkovému posílení organismu. Má též výborné účinky na dýchací cesty, ulevuje při nachlazení, chřipce a horečkách, podporuje pocení a odkašlávání. Četné studie v USA dokázaly protirakovinné účinky hořkého pomeranče. Lze jej využít v prevenci před rakovinou kůže, prsu, plic, slinivky a tlustého střeva. TČM divoký pomeranč používá k posílení jater a k rozpouštění žlučníkových a ledvinových kamenů. Zevně se dá aplikovat na různé mykózy a plísně na nohou nebo při pásovém oparu. Aromaterapie doporučuje esenciální olej z hořkého pomeranče k aplikaci či inhalaci při migrénách, bolestech, v případě stresu a při špatném usínání. V přírodních kosmetických přípravcích napomáhá hořký pomeranč lepší regeneraci pokožky."
https://encyklopedie.biooo.cz/vyhledat-slozeni/pomerancovnik-cinsky-citrus-sinensis/,Pomerančovník čínský (Citrus sinensis),Sladký pomeranč,"Pomerančovník čínský, botanicky je stálezelený strom dorůstající do výšky 10 m. Roste hlavně v Asii a ve Středomoří. Kvete krásnými bílými květy v období od března do června. Jeho plody jsou kulovité, oranžové barvy. Éterický olej se lisuje za studena nebo extrahuje ze slupek oplodí, má nazelenalou nebo jasně žlutou barvu. Jeho hlavními složkami jsou limonen a myrcen. U limonenu můžeme hovořit o obsahu až 97 % v závislosti na původu rostliny, ze které pocházely plody vybrané k lisování. Citrus sinensis je vhodný pro těhotné ženy (může se používat od ukončeného 3. měsíce těhotenství) i pro děti od tří let. Při zvláště vysokých dávkách může ale vyvolat zvracení, nevolnosti a ztrátu chuti k jídlu. Jeho nevýhodou je fototoxicita, reaguje s přímým slunečním světlem a narušuje pigmentaci pleti. Pokud je silice čistá, může se přidat např. do těsta na pečení. Éterický olej z pomerančovníku čínského se používá v aromaterapii i lidové medicíně k léčbě všemožných neduhů. Kyselá a hypnotizující vůně pomeranče uklidňuje smysly. V lidovém léčitelství a aromapsychologii se doporučuje při problémech oběhové soustavy, při hyperaktivitě u dětí, jako antidepresivum, afrodiziakum, diuretikum a při problémech močopohlavního ústrojí. Zlepšuje činnost trávicí soustavy, podporuje vylučování žluči a žaludečních šťáv a mírní křečové stavy. V kosmetickém průmyslu se Citrus sinensis, respektive jeho extrakty nebo éterický olej používá hlavně kvůli jeho antioxidační aktivitě. Podporuje vylučování škodlivin z pokožky, zlepšuje hojení problematické kůže, čistí a obnovuje buněčnou strukturu pleti, podporuje cirkulaci krve, dodává kůži potřebný jas a vyrovnává její tón a mírní viditelnost vrásek. Je vhodný jako součást výrobků péče o problematickou, suchou a stárnoucí pleť. Ve vlasové kosmetice najdeme Citrus sinensis jako součást produktů pro péči o mastné vlasy a přípravků proti lupům. Působí mírně antibioticky a funguje proto ve výrobku jako přírodní konzervant. Využívá se jako parfemační činidlo a deodorant. Citrus sinensis je povolený v certifikované přírodní kosmetice. Může být problematický pro ty, kteří trpí alergií na citrusové plody. Jinak je dobře snášený. Citrusové éterické oleje míchejte vždy s nosným olejem. U obzvlášť citlivých osob doporučujeme test kožní snášenlivosti."
https://encyklopedie.biooo.cz/vyhledat-slozeni/pomelo-citrus-grandis/,Pomelo (Citrus grandis),"Citrus maxima, Šedok, Shaddock, Citroník pompel","Pomelo je stálezelený strom z čeledi routovitých (Rutaceae) dorůstající do výšky 5-15 m. Jeho vonné květy jsou bílé či nažloutlé. Plodem je hesperidium (modifikovaná bobule citrusů) zvané pomelo, o průměru 10-30 cm, které může dorůst do váhy až 5 kg. Pomelo je největším citrusovým plodem. Toto chutné ovoce má jedno specifikum oproti jiným citrusovým plodům, musí se dokonale oloupat. Pod svrchní vrstvou slupky je ještě tenká bílá vrstva (tzv. albedo), která je velmi hořká a pokud by zůstala na dužině, velmi by zkazila její chuť. Pomelo pochází z jihovýchodní Asie, odkud se rozšířil do celého světa. Dnes se pěstuje hlavně v USA, Číně a Mexiku. V Evropě je to Španělsko. Co se půdy týče, vyžaduje vlhké, živinami dobře zásobené půdy. Nicméně je schopen růst na místech se zvýšenou koncentrací těžkých kovů (např. v Malajsii). Pomelo obsahuje minerály (draslík, železo, hořčík, sodík) a vitamíny C a A, hodně vody a poměrně málo kalorií, takže je vhodným ovocem dietního jídelníčku lidí, kteří se snaží snížit hladinu cholesterolu v krvi a riziko kardiovaskulárních onemocnění. Jako přírodní lék je oblíbený zejména v Číně, kde se k těmto účelům zpracovávají různé části rostliny, hlavně semena, květy, kůra plodů (slupka) či nakrájené a vysušené plátky dužiny. Pomelo se doporučuje při žaludečních potížích, kašli, zahlenění a také při kocovině. Protože je bohaté na vlákninu, pomáhá dobrému trávení a bojuje proti průjmům a zácpám. Je to také silný antioxidant, takže tělo chrání před působením volných radikálů a oxidačním stresem. Díky zvýšenému obsahu draslíku posiluje také kosti a pomáhá předcházet osteoporóze. Draslík je také důležitý pro vstřebávání minerálních látek a udržování optimální hustoty vápníku v kostech. Jelikož pomelo obsahuje furanokumariny (přírodní obranné látky – toxiny), může negativně ovlivňovat působení některých léků. Jeho antioxidačních účinků se užívá i v kosmetice. Díky nim zůstává pleť vyživená a hydratovaná, bez viditelných vrásek. Vitamin A pak udržuje jasnou pleť bez akné. Díky těmto účinkům se přidává do široké škály kosmetických přípravků. V případě esenciálního oleje, který se vyrábí lisováním ze slupek a je jednou z forem používanou v kosmetice je potřeba brát na zřetel, že je fototoxický, a tudíž by kůže po jeho aplikaci neměla být vystavena slunci, protože může dojít k nepříjemným kožním reakcím (zarudnutí, bolestivost, puchýře apod.). Pozn.: Křížencem pomela a jamajského druhu pomeranče (Citrus sinensis) vznikl grapefruit."
https://encyklopedie.biooo.cz/vyhledat-slozeni/polyfenoly/,Polyfenoly,,
https://encyklopedie.biooo.cz/vyhledat-slozeni/pohanka-obecna-polygonum-fagopyrum/,Pohanka obecná (Polygonum fagopyrum),"Pohanka jedlá, Fagopyrum esculentum, Buckwheat","Pohanka obecná je jednoletá rostlina z čeledi rdesnovitých dorůstající do výšky 30-80 cm. Kvete bíle, růžově či červeně. Plodem je trojboká nažka, která vzhledem připomíná bukvici. Oloupaná semena se strukturou a složením podobají cereáliím. Pohanka se mezi obiloviny neřadí, ačkoliv její semena se používají k výrobě mouky. Pohanka pochází ze střední Asie. Do Evropy ji ve středověku rozšířili pohanští nájezdníci, podle kterých získala své pojmenování. Pohanka se pěstuje jako medonosná rostlina, krmivo pro hospodářská zvířata a meziplodina k obnově půdy. V poslední době opět roste zájem o pohanku jako alternativní zdravou pseudoobilovinu zejména proto, že neobsahuje lepek. Pohanka se používá především v kuchyni. Připravují se z ní přílohy, kaše, polévky, placky, pomazánky aj. Pohanka je k dostání ve světlé či tmavé formě. Světlá je loupaná mechanicky, takže si zachová větší obsah výživných látek. Tmavá je loupaná pomocí vysoké teploty, čímž její povrch lehce zkaramelizuje a ztmavne. Na trhu se můžeme setkat s pohankou kroupou či lámankou, pohankovou moukou, krupicí, křupkami, slupkami či pohankovým medem. Pohanku můžeme často najít i v různých potravinových doplňcích. Obsahuje 18 aminokyselin, vlákninu a minerální látky, jako je zinek, měď, selen, mangan, fosfor, draslík a také vitaminy skupiny B, vitamin C a E. Významný je obsah rutinu neboli vitaminu P, jež zvyšuje pružnost a pevnost krevních kapilár, pomáhá zamezovat tvorbě krevních sraženin, usnadňuje cirkulaci krve, snižuje hladinu cholesterolu v krvi a zvyšuje účinek vitaminu C. Pohanka dále obsahuje vitamin B8, který pomáhá regenerovat jaterní buňky a čistí játra od zbytečného tuku. Konzumace pohanky je doporučena i v období chřipek a nachlazení. Pomáhá i při léčbě oparů. V kosmetice má pohanka také své místo. Díky obsahu rutinu pomáhá chránit kůži před poškozením způsobeným slunečním zářením a tvorbou popraskaných žilek, zabraňuje předčasnému stárnutí pokožky a je taktéž výborná při padání vlasů."
https://encyklopedie.biooo.cz/vyhledat-slozeni/podzemnice-olejna-arachis-hypogaea/,Podzemnice olejná (Arachis hypogaea),"arašídy, burské oříšky, buráky, peanut","Podzemnice olejná je jednoletá rostlina z čeledi bobovitých (Fabaceae) dorůstající výšky 30-60 cm. Květy žluté až žlutooranžové barvy objevující se od března do srpna mají zpočátku krátké, vzpřímené stopky, které se po opylení prodlužují a zavrtávají 3-6 cm hluboko do země. Tam vytvářejí plody, což jsou válcovité, mírně kožovité a nepukavé lusky obsahující 1-7 semen známých jako arašídy. Podzemnice je původem pravděpodobně z Jižní Ameriky - Peru a Ekvádoru, odkud se rozšířila i do Evropy. Pěstuje se v oblastech tropů a subtropů. V semenech jsou přítomny oleje, bílkoviny, sacharidy a vysoké množství flavonoidu resveratrolu. Arašídy dále obsahují provitamin A, vitaminy skupiny B, cholin, vitaminy E a H, celou řadu minerálů a stopových prvků, např. draslík, vápník, hořčík, sodík, fosfor, železo, síru, mangan, měď, zinek, nikl, selen či chrom. Z burských oříšků se lisuje olej, z něhož se vyrábí arašídové máslo. Arašídy je vhodnější konzumovat nesolené. Jedinci alergičtí na ořechy by neměli jíst buráky ani je používat v jiné formě, protože by mohli dostat anafylaktický šok. Dávní Inkové a Aztékové užívali semen podzemnice olejné k rychlému doplnění energie. Buráky lze jíst za syrova, dají se pražit, sušit, péct, nakládat do soli či cukru, sirupu nebo vařit. Díky obsaženým látkám mají arašídy vysoce antioxidační a antibakteriální vlastnosti, zpomalují stárnutí buněk i orgánů, předcházejí degeneraci mozku. Arašídy též posilují nervovou soustavu, blahodárně působí na krvetvorbu, krevní oběh a látkovou výměnu. Konzumace burských oříšků je dobrou prevencí před onemocněním cukrovkou, zároveň dobře působí proti zubnímu kazu a různým kožním chorobám. V léčitelství, ale i ve farmacii se také používá ze semen lisovaný arašídový olej, který má příznivý vliv na trávení a celkové posílení organismu. Dá se využít k očistnému olejovému výplachu dutiny ústní či jako nosný olej k přípravě masážních olejů a emulzí. Arašídový olej lze přidávat do jídla, salátů, arašídového másla, ztužených tuků, ale tvoří též součást různých kosmetických přípravků. Uplatní se např. při výrobě mýdel, krémů na holení, šamponů nebo barev."
https://encyklopedie.biooo.cz/vyhledat-slozeni/podbel-lekarsky-tussilago-farfara/,Podběl lékařský (Tussilago Farfara),"Coltsfoot, Lopušnice, Koňské kopyto, Májík, Devětsil podkovka, Podběl podkova","Podběl lékařský je rostlina z čeledi hvězdnicovité ( ). Jedná se o vytrvalou jarní bylinu vyrůstající do výšky 5-15 centimetrů. Květy má jednotlivé, žluté barvy a plodem je nažka. Nejčastěji roste na hlinitých a mírně vlhkých půdách. Podběl lékařský je rozšířen v celé Evropě, v horách severní Afriky, v Asii jeho areál sahá přes Sibiř po Dálný východ a přes Kavkaz a Írán po Indii. Jako zavlečený druh se vyskytuje i v Severní Americe. Květina obsahuje flavonoidy, alkaloidy a fenolické kyseliny, proto není vhodné bylinu pro lékařské účely užívat dlouhodobě. Podbělu je připisováno mnoho léčivých vlastností (má dezinfekční a protizánětlivé účinky), ale v tradiční medicíně se používá především k léčbě onemocnění dýchacích cest, pomáhá rovněž na bolavé a oteklé klouby. Má mírný močopudný a antiastmatický účinek. Používá se také v kosmetice a přípravcích péče o pleť v podobě extraktu z květů a listů jako přísada do , tonerů a pleťových vod. Extrakt z podbělu lékařského má vysoký obsah polysacharidů, vitaminu C a . Stimuluje dermální regeneraci, má antioxidační účinky a zanechává klidnou a jemnou pokožku. Jedná se o bezpečnou složku, která pleti neškodí a nemá dráždivé ani senzibilující účinky. Není vhodné pro děti, těhotné a kojící ženy."
https://encyklopedie.biooo.cz/vyhledat-slozeni/plumerie-plumeria/,Plumérie (Plumeria),"frangipani, havajská květina, tipanié","Plumérie je rod tropických rostlin z čeledi toješťovitých. K tomuto rodu patří velké množství druhů, mezi nejznámější patří plumérie červená, p. alba, p. obtusa, p. pudica. Plumérie jsou obvykle opadavé, různě vysoké keře nebo stromy s jednoduchými kožovitými střídavými listy a nápadnými krásnými květy různých barev. Rostliny při poranění roní bílé latexové mléko. Květy seskupené v květenstvích jsou až 5 cm velké, mají širokou škálu barev od bílé a žluté až po červenou a velmi intenzivně voní (zejména v noci). Jejich korunní lístky mají zvláštní uspořádání připomínající větrník. Plumérie pocházejí původně pravděpodobně z tropických oblastí střední Ameriky. V současnosti se s nimi lze setkat v tropech a subtropech celého světa, zejména v Karibiku, Polynésii či Asii, kde jsou hojně pěstovány jako okrasné dřeviny. Květy plumérie jsou mimořádně krásné, v mnoha částech světa se využívají na dekorativní účely při různých společenských příležitostech či náboženských obřadech, vyrábějí se z nich květinové girlandy či věnce. Květ plumérie je jedním ze symbolů Havajských ostrovů. Kromě vzhledu vynikají květy plumérie, nazývané také frangipani, také svou mimořádně příjemnou, bohatou a exotickou květinovou vůní s ovocnými tóny. Esenciální olej z plumérie se využívá v kosmetice na výrobu parfémů, plumerie se také přidává do různých kosmetických produktů pro tělovou i vlasovou péči, kterým dodává příjemnou vůni. Kromě toho má i hydratační a zklidňující účinky. Tato rostlina má poměrně široké využití v domorodé medicíně Latinské Ameriky a také v tradiční čínské a indické medicíně. V minulosti se používala např. při léčbě úplavice, tuberkulózy, cholery aj. Plumérie obsahují iridoidní glykosidy, steroly, triterpenoidy, alkaloidy a třísloviny, některé z obsažených látek mají antibakteriální účinky. Plumérie jsou mírně jedovaté. U citlivých osob může šťáva z rostlin podráždit kůži."
https://encyklopedie.biooo.cz/vyhledat-slozeni/plumeria-acutifolia/,Plumeria Acutifolia,"Poblatňák červený, Plumeria rubra, plumérie červená, white frangipani, Plumeria alba, cacaloxochitl","Plumeria Acutifolia je opadavý keř řadící se do čeledi toješťovité ( ). Původem pochází ze střední Ameriky, z oblasti Mexika. Dnes je tento keř rozšířen i v dalších oblastech světa, kde se pěstuje zejména jako okrasná rostlina. Preferuje suchou půdu. Dorůstá do maximální výšky 10 metrů. Keř je pravidelně větvený, listy rostou na koncích větví a jsou podlouhlé. Po naříznutí větví z nich vytéká bílý latex. Bílé, narůžovělé anebo červené květy vyrůstají v latách a mají typickou výraznou vůni. Plodem je tzv. měchýřek. Všechny části rostliny obsahují alkaloidy, které v nezpracované formě mohou způsobovat podráždění kůže. V kosmetickém průmyslu se využívá extrakt získaný z květů této rostliny. Slouží zejména ke kondiciování pleti a také dodává finálním produktům příjemnou vůni. Přidává se do přípravků pečující o pleť, jako jsou krémy, pleťové masky či čistící balzámy, dále do vlasové kosmetiky a hojné zastoupení má tento extrakt i v opalovacích přípravcích anebo tělových krémech. Nejsou záznamy o škodlivosti této kosmetické složky při jejím užívání na pokožku ani na vlasy."
https://encyklopedie.biooo.cz/vyhledat-slozeni/pluchea-lanceolata/,Pluchea Lanceolata,"Rasna, Rasana","Pluchea Lanceolata je druh kvetoucí rostliny z čeledi hvězdnicovitých ( ). Vyskytuje se v Africe (Senegal, Čad a Tanzanie), v Asii, Íránu, Afghanistánu, Pákistánu a v Indii. Dorůstá do výšky 1,5 metru, má bělavé až našedlé stonky, kvete růžovými kvítky, které se mění na jednosemenný plod. Jedná se o vytrvalou bylinu, která je zemědělci považována za škodlivý plevel. Využití najde v tibetské a indické tradiční medicíně (ájurvéda). Používá se při zánětech a bronchitidě, lupénce či kašli. Dále najde využití díky svým antipyretickým (snižuje horečku), analgetickým, protiplísňovým a projímavým účinkům. Rovněž se údajně jedná o účinné anestetikum a má schopnost zvyšovat chuť k jídlu. Usnadňuje průběh menstruace a zmírňuje záněty prostaty. Odvar z rostliny se používá k prevenci otoků kloubů při artritidě, revmatismu a neurologických onemocněních. Extrakt z této rostliny má chladivé účinky. Jedná se o bezpečnou látku, která nicméně u citlivějších jedinců může způsobit alergické reakce."
